ID,predicted
284,0.0908751190293563
285,0.07408530811511187
286,0.0770154105882784
287,0.04754837182367013
288,0.10252600885877035
289,0.09720197817071645
290,0.10907555349576221
291,0.03354485995731304
292,0.05532283525036571
293,0.045556427470827054
294,0.08528215481518028
295,0.05204723657277889
296,0.16823304438680667
297,0.037354687816414614
298,0.10900181155733038
299,0.038450696440222844
300,0.1229591476504643
301,0.16220359861136055
302,0.058413910889081065
303,0.1229591476504643
304,0.06944170553506476
305,0.06686951931980692
306,0.06843700709952844
307,0.05841698351475575
308,0.08280070331648381
309,0.10127109885869427
310,0.05300371655418954
311,0.06037283993145811
312,0.06413289872526926
313,0.0701720690953222
314,0.07034392835948863
315,0.08628428803919024
316,0.09644211134951128
317,0.09197097471306319
318,0.06618638120826395
319,0.08769177201548235
320,0.20016291399308442
321,0.059439677875082676
322,0.11799593383612608
323,0.07931335927094955
324,0.06588542971915459
325,0.16799680175377718
326,0.2336429148199927
327,0.07821371369686604
328,0.16799680175377718
329,0.057060421046113564
330,0.07086770301852449
331,0.03854894181717951
332,0.04377553336463382
333,0.04719903387005673
334,0.14866225354013068
335,0.024993822722837282
336,0.04365401860200072
337,0.029542493321877843
338,0.051611026774403435
339,0.03564750696239419
340,0.05353781974362144
341,0.12975215709727034
342,0.08133289019565879
343,0.04176629843441313
344,0.08528896949448936
345,0.2370318540555852
346,0.03662608914640037
347,0.18213252972368243
348,0.10928869537985716
349,0.07684212569781931
350,0.06227326120280531
351,0.14434418376748975
352,0.2268485778165558
353,0.05262652860158233
354,0.14434418376748975
355,0.04458502050906623
356,0.06265311023763215
357,0.04394245660749622
358,0.02854631212800051
359,0.06636282329632948
360,0.1254801881732667
361,0.02886871564030266
362,0.0338839862590674
363,0.03967278084299182
364,0.06511313802164317
365,0.05202763212260819
366,0.06721025588207323
367,0.08929640843141295
368,0.052391036608507066
369,0.04920180738679486
370,0.0660673317778727
371,0.22277675937039568
372,0.030882668653421853
373,0.16796474179746565
374,0.08336450906436092
375,0.0599517923929533
376,0.04297538143398984
377,0.036253638776866694
378,0.10800429306331841
379,0.17459307425922416
380,0.03152425532700402
381,0.10800429306331841
382,0.028961239597229592
383,0.0796475522275418
384,0.0680650507526918
385,0.01956178159029439
386,0.06527668473669855
387,0.08465987885536987
388,0.048155209119511
389,0.03506783684915214
390,0.06609018865036267
391,0.08840065019167953
392,0.09109951736825202
393,0.04421907498430264
394,0.06907030923185227
395,0.044647680148725666
396,0.0766169146806086
397,0.0454114627803011
398,0.1820857081443662
399,0.024439342971722133
400,0.11973300409632906
401,0.053822859882597586
402,0.024232102569116464
403,0.059792764134005125
404,0.05912520581041081
405,0.03583244162862455
406,0.09965136314409997
407,0.17397756081210955
408,0.031372770610759465
409,0.09965136314409997
410,0.03136774727638383
411,0.09331099923057026
412,0.0788045718453139
413,0.027278307780498067
414,0.07857102361369458
415,0.07600083342803982
416,0.05492591188500345
417,0.04034098449145552
418,0.07248145731671161
419,0.0959121360410369
420,0.09545964068527953
421,0.03551611174384177
422,0.058907838134353296
423,0.041309238611465106
424,0.07644320076841593
425,0.04425611223626267
426,0.17375283914423084
427,0.036535343697164685
428,0.1128270622998702
429,0.04178940189170753
430,0.01641378358292714
431,0.061715914090046384
432,0.06294886442633385
433,0.04295057360605093
434,0.024776915738588028
435,0.09782281694506682
436,0.17435379423274752
437,0.031203567944349746
438,0.09782281694506682
439,0.029569280306567042
440,0.0925169160193979
441,0.07906879375779527
442,0.026485255612445958
443,0.08233356807173067
444,0.07603870215940425
445,0.06019359245088094
446,0.04633085490444147
447,0.08424550466329571
448,0.10072736450310234
449,0.10371297010837717
450,0.035761316765433725
451,0.054768994836018416
452,0.0471407012976124
453,0.0793374785908861
454,0.04644768962431987
455,0.17454189629751893
456,0.03932108204224426
457,0.11411697724093214
458,0.04073533226937482
459,0.025585705207046595
460,0.06213748211546658
461,0.06952122970715971
462,0.044760726482608565
463,0.024764919731463574
464,0.022229893145145382
465,0.0
466,0.0796858422245984
467,0.09367355087585494
468,0.0
469,0.10627708594400435
470,0.1799949456608581
471,0.16514101724418234
472,0.11331561938612833
473,0.17403012799894899
474,0.03105765849426013
475,0.16112528759038383
476,0.13495639385148625
477,0.1874003405464956
478,0.19130633251926127
479,0.20418896334810177
480,0.09106936935709606
481,0.03376991142773432
482,0.06436825801000512
483,0.1776476878455983
484,0.06150775164890212
485,0.07731726787682539
486,0.12972489762850273
487,0.04076222811883905
488,0.06191802940378015
489,0.09133115911297654
490,0.1229591476504643
491,0.16799680175377718
492,0.14434418376748975
493,0.10800429306331841
494,0.09965136314409997
495,0.09782281694506682
496,0.0
497,0.0796858422245984
498,0.09367355087585494
499,0.0
500,0.10627708594400435
501,0.1799949456608581
502,0.16514101724418234
503,0.11331561938612833
504,0.17403012799894899
505,0.03105765849426013
506,0.16112528759038383
507,0.13495639385148625
508,0.1874003405464956
509,0.19130633251926127
510,0.20418896334810177
511,0.09106936935709606
512,0.03376991142773432
513,0.06436825801000512
514,0.1776476878455983
515,0.06150775164890212
516,0.07731726787682539
517,0.12972489762850273
518,0.04076222811883905
519,0.06191802940378015
520,0.09133115911297654
521,0.1229591476504643
522,0.16799680175377718
523,0.14434418376748975
524,0.10800429306331841
525,0.09965136314409997
526,0.09782281694506682
527,0.0
528,0.2281527404843499
529,0.2960871043663885
530,0.13914895729075766
531,0.2281527404843499
532,0.12035236904873983
533,0.09648816678945892
534,0.06138838160874834
535,0.11768165833174762
536,0.07690676134150527
537,0.20769229234319475
538,0.07212528977094528
539,0.10450761337039456
540,0.05636032330253134
541,0.07709791206420621
542,0.037771813308493274
543,0.12397959767566931
544,0.2015519418125889
545,0.16412710985547563
546,0.06791715667847179
547,0.16084551797895577
548,0.30585707095540793
549,0.10476159805007464
550,0.23406387565065317
551,0.17476223844946462
552,0.13779941278218164
553,0.09788142687496189
554,0.06193417816910114
555,0.07716551041907745
556,0.12269562253625158
557,0.1334923394751153
558,0.13427879851943342
559,0.2281527404843499
560,0.2281527404843499
561,0.028718454261581833
562,0.09199568713633373
563,0.10623833325896133
564,0.028718454261581833
565,0.11529252859175658
566,0.1907802422290337
567,0.1817606694128084
568,0.12210418688488615
569,0.19032670642145127
570,0.05120507310709144
571,0.17416616217640665
572,0.14848926243170957
573,0.1949470485804698
574,0.20215189230116123
575,0.2093711263249635
576,0.11098253861890342
577,0.05457456907783427
578,0.08207284143703049
579,0.1933944477695378
580,0.07268550610312915
581,0.08157780292682319
582,0.13789249451915775
583,0.061033056676858974
584,0.07331983461203712
585,0.10071317721136444
586,0.1413713236683449
587,0.1794321430967131
588,0.15577751080072244
589,0.11816897012493799
590,0.1054987132778928
591,0.10986779873121322
592,0.028718454261581833
593,0.028718454261581833
594,0.23872843792918036
595,0.044478007654233494
596,0.07951986447683689
597,0.05206891465640231
598,0.0
599,0.044478007654233494
600,0.07951986447683689
601,0.16203604511685013
602,0.1291755284160818
603,0.07900330828958979
604,0.16203604511685013
605,0.13430958763479714
606,0.10705111183487223
607,0.06643169833674253
608,0.13430958763479714
609,0.11698272982880202
610,0.12298799925243205
611,0.08627456583053479
612,0.05123715421301359
613,0.12298799925243205
614,0.05626905824995815
615,0.07373019422613122
616,0.1125106726474637
617,0.07937833722802687
618,0.04162761014343907
619,0.1125106726474637
620,0.0456779747159295
621,0.06698817416272294
622,0.030134661023669074
623,0.18660231929009333
624,0.16013647301638623
625,0.11382645850496927
626,0.18660231929009333
627,0.04255103581549448
628,0.1014485271473079
629,0.07268055507358329
630,0.07615255790115083
631,0.023507544373438598
632,0.05152135644017033
633,0.07062914318240512
634,0.023507544373438598
635,0.14842640089052844
636,0.12815407804341228
637,0.10917094252391113
638,0.09779095471642471
639,0.17179074776531497
640,0.14625968915038184
641,0.11346831511341857
642,0.06955349328267664
643,0.14625968915038184
644,0.03560323274549408
645,0.08706461077178276
646,0.03986524847989835
647,0.03564643145754786
648,0.05290947535238076
649,0.13761743768949328
650,0.1316830466598277
651,0.09771064504279514
652,0.05616697558642808
653,0.1316830466598277
654,0.04361182815456839
655,0.06649083876794779
656,0.03666388317648281
657,0.0321386940672841
658,0.06641807254015789
659,0.10845081433004192
660,0.033604111740900666
661,0.13695676319869482
662,0.1080662452145313
663,0.06636930875982906
664,0.13695676319869482
665,0.05056768753278684
666,0.07301401063579435
667,0.034583290200814604
668,0.036366618322372625
669,0.04938474160501115
670,0.12971727649688017
671,0.02797382038093794
672,0.030124701084471024
673,0.20629391834038496
674,0.1841943281973338
675,0.13085180278176178
676,0.20629391834038496
677,0.06774579792787058
678,0.11949082924652435
679,0.09197738066126708
680,0.09158998426084979
681,0.05352101182732494
682,0.19397973631246335
683,0.06747250665609253
684,0.08270308742269858
685,0.0616766255711942
686,0.13160867075954197
687,0.09807387807808247
688,0.06725068969668203
689,0.13160867075954197
690,0.06130028533467645
691,0.06483399786153603
692,0.03834415615339169
693,0.037341225378437676
694,0.05357299743059685
695,0.12673005492476844
696,0.03957167138213836
697,0.03721362249460434
698,0.03292537779597315
699,0.07027283362097499
700,0.1432695532088544
701,0.10939783016010554
702,0.06822657196107658
703,0.1432695532088544
704,0.04313954362834479
705,0.08617223372259049
706,0.045763999359619965
707,0.03693094992712318
708,0.055909675513959735
709,0.13633229893407722
710,0.03405470388935447
711,0.040862611730353354
712,0.03347098581256959
713,0.07397552227350049
714,0.03847030734641737
715,0.07089904756527829
716,0.04472364300335234
717,0.035494973061284796
718,0.07089904756527829
719,0.08471721550462845
720,0.058302557276255086
721,0.05588549757396226
722,0.05072965004637371
723,0.12091316842120974
724,0.06436243046414496
725,0.07850699471822226
726,0.06486087199512938
727,0.07525707653430327
728,0.13958046473768784
729,0.07611291612680857
730,0.07518278766016191
731,0.12149233448350993
732,0.09004798164928401
733,0.052113651819315564
734,0.12149233448350993
735,0.04563649129503758
736,0.08370515074505182
737,0.04218151184566063
738,0.03309892212600957
739,0.07142577965028613
740,0.10990858953549838
741,0.034548669652071304
742,0.039130324173654744
743,0.03694838546735661
744,0.09014357509534952
745,0.04560940715436322
746,0.03955766976973361
747,0.05722899490351766
748,0.15065869761597744
749,0.12239162919126231
750,0.08265087026209578
751,0.15065869761597744
752,0.05622910099714331
753,0.0796309433839738
754,0.04927341627132177
755,0.049025421563980556
756,0.05878894625378441
757,0.13562805691345278
758,0.04118887624796753
759,0.04765758562921684
760,0.0353317919912754
761,0.07167170189727823
762,0.03877376950873891
763,0.047972006832378816
764,0.08784080890658205
765,0.05842191098855126
766,0.07616084798830125
767,0.038142055648537586
768,0.042447844920864855
769,0.07616084798830125
770,0.0812852767153712
771,0.07618266484259871
772,0.04946384010269018
773,0.03768611252357335
774,0.10411333778928508
775,0.0665725918492644
776,0.0632553446720289
777,0.04910447237278058
778,0.06648741464074515
779,0.1236600632351812
780,0.06330804340730498
781,0.0731441869747762
782,0.04963036448698306
783,0.04724655720640609
784,0.07639416568267585
785,0.07542303585500201
786,0.10905692986474005
787,0.15061090582707876
788,0.07542303585500201
789,0.2313464613089359
790,0.22157170169101606
791,0.19572909170031774
792,0.18652475362716356
793,0.2571474796618439
794,0.09209037193958987
795,0.21887550274822637
796,0.19800266015566187
797,0.2175769664025335
798,0.27025009006684747
799,0.21582283722982282
800,0.2254635959648012
801,0.14259758198824074
802,0.19880175419441634
803,0.2209720329895221
804,0.15526778406914413
805,0.14466736956248955
806,0.11573632041365531
807,0.0661456456190175
808,0.14466736956248955
809,0.03438526669569795
810,0.09512265397334918
811,0.040227653562503886
812,0.03006512461724371
813,0.052371462927033915
814,0.13444377506222063
815,0.022322634204898863
816,0.03274380879405376
817,0.03303263113749088
818,0.0701666618134642
819,0.045247970534162525
820,0.034455638362824614
821,0.07694902714157295
822,0.03573587588408727
823,0.04425354779413099
824,0.06626910802680097
825,0.21995441407669195
826,0.03473917199918701
827,0.06497361209737294
828,0.08405196907177934
829,0.03473917199918701
830,0.1661553294386948
831,0.15539879759150854
832,0.12661646256940418
833,0.11831615204378501
834,0.1888112122916493
835,0.0420113852717772
836,0.15652859077760536
837,0.1252304325019627
838,0.15053357751121615
839,0.21139455427014076
840,0.14664658761758617
841,0.15741177877010665
842,0.07556348419577444
843,0.1293731865966096
844,0.1505005502723947
845,0.08432631522443201
846,0.07266851650926828
847,0.15867523952682258
848,0.06985623699835929
849,0.044889215127076776
850,0.03497545280391199
851,0.06985623699835929
852,0.09248000978902694
853,0.07686621511774319
854,0.060091188434634936
855,0.05307967840003219
856,0.12547948227112277
857,0.06041999701167518
858,0.08287880683002602
859,0.06659841852137997
860,0.07548347915248173
861,0.14482892401812592
862,0.0701648596565502
863,0.07893453294511431
864,0.031803193193945076
865,0.05985788662659301
866,0.09336086170251855
867,0.03947706171550075
868,0.13945554932568002
869,0.08153513823346004
870,0.07571216798364047
871,0.08931283990707654
872,0.05523261735489467
873,0.03218186393418441
874,0.08931283990707654
875,0.07012340998412474
876,0.057089405340409446
877,0.03243200923990157
878,0.028720263573682358
879,0.09921153419100907
880,0.08069659968336666
881,0.060515702491750145
882,0.043356734621555065
883,0.04994168743330758
884,0.11778233522854129
885,0.04653954284236311
886,0.05582322717987083
887,0.03657401818324922
888,0.04044982685509424
889,0.06724359985170246
890,0.04150654724900048
891,0.16379978567401854
892,0.06135270225484265
893,0.09901632141617583
894,0.03351133407298178
895,0.09906880494323551
896,0.07877113244818497
897,0.05175482709735705
898,0.09906880494323551
899,0.07394424365648217
900,0.0741614343273215
901,0.05073143115870489
902,0.033405799110039436
903,0.10081311128212915
904,0.08903539785313311
905,0.06280503215604587
906,0.04861858872981563
907,0.055549865357885954
908,0.11614023837645826
909,0.044496271791242464
910,0.05552365426496379
911,0.053190291256242195
912,0.050764868998313964
913,0.06371818299587716
914,0.05809358370912963
915,0.17133612339153037
916,0.06490819016984606
917,0.09618551310454185
918,0.051527668904235255
919,0.04506223766832461
920,0.16136562308366503
921,0.13131281018115876
922,0.08317444446771642
923,0.16136562308366503
924,0.03567117708011379
925,0.10046340185541665
926,0.04895623288190629
927,0.04196891821223016
928,0.04530125739145009
929,0.14857728415793217
930,0.02738669356777539
931,0.04411739419841447
932,0.03255998870153534
933,0.0585419841615187
934,0.0427166013970935
935,0.03981875965316436
936,0.09313543543894912
937,0.047894551458440675
938,0.04518816806512772
939,0.07353921623188289
940,0.22882572613316352
941,0.029266811185521775
942,0.1665841907809819
943,0.09527772847070799
944,0.07186792790719827
945,0.07679630348672561
946,0.12134257018223371
947,0.08654969157928609
948,0.04745346337051497
949,0.12134257018223371
950,0.04140096507674933
951,0.07500805071078337
952,0.02986091845992746
953,0.025222782890769114
954,0.0704436019357638
955,0.10793562527536424
956,0.03064725541398818
957,0.03286502676319777
958,0.0318143946221784
959,0.0875471134401525
960,0.04110260713209215
961,0.03503236896926145
962,0.055512814853921254
963,0.02664302030609238
964,0.04611877821609576
965,0.047778340170050185
966,0.19607671177206668
967,0.029640173244970737
968,0.12961706053962568
969,0.057658109630054646
970,0.03603244874666135
971,0.04603888432696895
972,0.04165155988451436
973,0.10430155044085383
974,0.0727640951581803
975,0.03566312725104546
976,0.10430155044085383
977,0.055230780528696774
978,0.0623905093612935
979,0.03119627991725791
980,0.020755901369710176
981,0.0814196177446794
982,0.08819342938206276
983,0.042692438690547965
984,0.033540688113648194
985,0.04386350150888981
986,0.10120825828238082
987,0.039461561897050676
988,0.04807398094019286
989,0.04439388754688796
990,0.034413958658513454
991,0.05660866604462399
992,0.036614768005382686
993,0.17693399474652233
994,0.045045022813587896
995,0.10834373076284828
996,0.03976744891629349
997,0.022019751912585657
998,0.040562833131227286
999,0.05630989296088622
1000,0.0259283900212057
1001,0.10343467856198471
1002,0.06626418885696563
1003,0.03303995862667766
1004,0.10343467856198471
1005,0.04969534376931139
1006,0.07239732478193342
1007,0.03010611260562946
1008,0.02523476117359295
1009,0.08678774723928674
1010,0.08915889839011386
1011,0.04327181820583693
1012,0.032275111994197934
1013,0.04619343850389534
1014,0.10396946720202878
1015,0.04433346405728871
1016,0.043765622217312936
1017,0.03979235531161185
1018,0.03136433912223851
1019,0.05811652806856523
1020,0.04214700550822982
1021,0.17698428746602116
1022,0.041504228672627916
1023,0.11174928158530317
1024,0.0398661652388971
1025,0.022553955724642333
1026,0.03580878314674053
1027,0.05688697904451516
1028,0.027118684772604283
1029,0.024080894308979764
1030,0.09991942071088666
1031,0.06759915687086956
1032,0.03145998784571729
1033,0.09991942071088666
1034,0.06018791122832758
1035,0.07006554472446595
1036,0.03295426789045223
1037,0.024027834707065092
1038,0.09139041490453673
1039,0.08988841386451518
1040,0.050631465740837475
1041,0.0406449891654613
1042,0.047203830383237465
1043,0.11076079541559927
1044,0.04089118833761398
1045,0.047502131902239356
1046,0.03965212101068678
1047,0.03600349485182364
1048,0.05888104103594877
1049,0.04073371878372032
1050,0.17437981924862195
1051,0.05216681945716574
1052,0.10884358814290981
1053,0.03624624521300308
1054,0.02640801724244034
1055,0.04329166655543159
1056,0.06334177762557622
1057,0.03184123998838998
1058,0.023111078927570684
1059,0.023040033924693438
1060,0.0
1061,0.044478007654233494
1062,0.07951986447683689
1063,0.0
1064,0.16203604511685013
1065,0.13430958763479714
1066,0.12298799925243205
1067,0.1125106726474637
1068,0.18660231929009333
1069,0.023507544373438598
1070,0.14625968915038184
1071,0.1316830466598277
1072,0.13695676319869482
1073,0.20629391834038496
1074,0.13160867075954197
1075,0.1432695532088544
1076,0.07089904756527829
1077,0.12149233448350993
1078,0.15065869761597744
1079,0.07616084798830125
1080,0.07542303585500201
1081,0.14466736956248955
1082,0.03473917199918701
1083,0.06985623699835929
1084,0.08931283990707654
1085,0.09906880494323551
1086,0.16136562308366503
1087,0.12134257018223371
1088,0.10430155044085383
1089,0.10343467856198471
1090,0.09991942071088666
1091,0.0
1092,0.044478007654233494
1093,0.07951986447683689
1094,0.0
1095,0.16203604511685013
1096,0.13430958763479714
1097,0.12298799925243205
1098,0.1125106726474637
1099,0.18660231929009333
1100,0.023507544373438598
1101,0.14625968915038184
1102,0.1316830466598277
1103,0.13695676319869482
1104,0.20629391834038496
1105,0.13160867075954197
1106,0.1432695532088544
1107,0.07089904756527829
1108,0.12149233448350993
1109,0.15065869761597744
1110,0.07616084798830125
1111,0.07542303585500201
1112,0.14466736956248955
1113,0.03473917199918701
1114,0.06985623699835929
1115,0.08931283990707654
1116,0.09906880494323551
1117,0.16136562308366503
1118,0.12134257018223371
1119,0.10430155044085383
1120,0.10343467856198471
1121,0.09991942071088666
1122,0.0
1123,0.20510490055886982
1124,0.17438143964804173
1125,0.1359365050659786
1126,0.20510490055886982
1127,0.06012862400704179
1128,0.10632581363407916
1129,0.09200020545549431
1130,0.09511662967103872
1131,0.06403442945849547
1132,0.19636657098826282
1133,0.06852996381967402
1134,0.09603638600320083
1135,0.07484691286185377
1136,0.07406553512532077
1137,0.07399327112926288
1138,0.06516903701069858
1139,0.13456445566685155
1140,0.09267195922882653
1141,0.0772319545183612
1142,0.12727372950957344
1143,0.2841916083226882
1144,0.06587504710665239
1145,0.21285879349029008
1146,0.14543957986641073
1147,0.11494204594234052
1148,0.10833910074929062
1149,0.04911462557357716
1150,0.08253062148496966
1151,0.10555439826967301
1152,0.10346318353499011
1153,0.11133594870436388
1154,0.20510490055886982
1155,0.20510490055886982
1156,0.028314766738425222
1157,0.05833548914350116
1158,0.0932591538238335
1159,0.028314766738425222
1160,0.17869576976543694
1161,0.1524586277754859
1162,0.13759269295748572
1163,0.12538628428546517
1164,0.20561654443333893
1165,0.04839706328482574
1166,0.16173629928534933
1167,0.1450186557613532
1168,0.152492757482761
1169,0.22353970164173947
1170,0.14662905278383329
1171,0.15766800920110186
1172,0.08800678830755611
1173,0.13677944057047645
1174,0.1651611160651356
1175,0.09162829884154275
1176,0.0766690795975914
1177,0.16138695451618254
1178,0.05469525615817202
1179,0.08512284914501231
1180,0.10319449589933294
1181,0.1144427376660521
1182,0.1746085424326113
1183,0.13615962602136295
1184,0.11806459085811971
1185,0.11758398181050063
1186,0.11603448827604672
1187,0.028314766738425222
1188,0.028314766738425222
1189,0.21902846030989584
1190,0.03262251977791702
1191,0.05684757264648399
1192,0.05953718124952995
1193,0.0
1194,0.03262251977791702
1195,0.05684757264648399
1196,0.11998611545814959
1197,0.12847110658164085
1198,0.07214228771665288
1199,0.11998611545814959
1200,0.20365881042967446
1201,0.21294402702790385
1202,0.15991387489763711
1203,0.20365881042967446
1204,0.09359806432324144
1205,0.15201069294773853
1206,0.17083570551472332
1207,0.09747221857689488
1208,0.15201069294773853
1209,0.05335599853718492
1210,0.057727788958191084
1211,0.12739347775237514
1212,0.13596936015508082
1213,0.07236543577110638
1214,0.12739347775237514
1215,0.030170905913296374
1216,0.07877727936250939
1217,0.04223200394336018
1218,0.20429611775423134
1219,0.2146616881516819
1220,0.13750856797073546
1221,0.20429611775423134
1222,0.08936459550399546
1223,0.08384095254930563
1224,0.07131970077834948
1225,0.08691239111856601
1226,0.025868541223114182
1227,0.036761189994764826
1228,0.04987783377254703
1229,0.025868541223114182
1230,0.11519902913295581
1231,0.204687877731926
1232,0.14934931544261182
1233,0.12024066154653679
1234,0.2098508550928996
1235,0.15830189058885008
1236,0.17486777842080556
1237,0.09297325791168007
1238,0.15830189058885008
1239,0.0426920478773969
1240,0.04092723718253009
1241,0.029834762629757712
1242,0.03461604613726974
1243,0.058355965630234194
1244,0.1589583684892934
1245,0.14080425502356148
1246,0.15188482015599497
1247,0.08707137878227802
1248,0.14080425502356148
1249,0.04075766967411711
1250,0.062473914771939795
1251,0.039628126652670737
1252,0.033578515847129516
1253,0.07010684530713637
